date,date_dt,yy,mm,method,gross_ret,sdf_ret,turnover_raw,turnover,cost,net_ret,wealth_gross,wealth_net,drawdown_net
19930226,1994-02-28,1994,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.027362477869045145,0.5433553130312421,0.9721149920775648,0.9721149920775648,0.002430287480193912,0.024932190388851232,1.027362477869045,1.0249321903888513,0.0
19930331,1994-03-31,1994,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.017255158094188806,0.3426473973790995,0.3368254950300055,0.3368254950300055,0.0008420637375750138,0.01641309435661379,1.0450897798447132,1.0417544991388346,0.0
19930430,1994-04-30,1994,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.010269908019950282,0.2039365408969403,0.3164742192802987,0.3164742192802987,0.0007911855482007468,0.009478722471749535,1.0558227557563085,1.051629000919868,0.0
19930528,1994-05-31,1994,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.010337486698825768,0.20527849663612308,0.3386348543895099,0.3386348543895099,0.0008465871359737748,0.009490899562851993,1.0667373094502568,1.0616099061449809,0.0
19930630,1994-06-30,1994,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0048317309668373205,0.09594696447205395,0.3077136733602288,0.3077136733602288,0.000769284183400572,0.004062446783436749,1.0718914971418083,1.065922639893464,0.0
19930730,1994-07-31,1994,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.014792358158561706,0.293741905838443,0.28385206753824965,0.28385206753824965,0.0007096301688456242,0.014082727989716081,1.0877473000746467,1.0809337384891637,0.0
19930831,1994-08-31,1994,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.005327382570547946,0.10578945511115287,1.0836752541388215,1.0836752541388215,0.002709188135347054,0.002618194435200892,1.093542146082225,1.083763833188097,0.0
19930930,1994-09-30,1994,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.0007624934864644329,-0.015141351196518011,0.26860600404588847,0.26860600404588847,0.0006715150101147212,-0.0014340084965791542,1.092708327318663,1.08220970664302,-0.0014340084965791533
19931029,1994-10-31,1994,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.011428694158357145,0.22694734452312143,0.27681902965355853,0.27681902965355853,0.0006920475741338963,0.010736646584223249,1.1051965565958781,1.0938290097932621,0.0
19931130,1994-11-30,1994,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.017960341993613668,0.3566507131698107,0.3026883196955684,0.3026883196955684,0.000756720799238921,0.017203621194374748,1.1250462647225044,1.1126468297291634,0.0
19931231,1994-12-31,1994,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.011321651229160115,0.22482172035341005,0.3038410000875188,0.3038410000875188,0.000759602500218797,0.010562048728941318,1.137783646148362,1.1243986597628648,0.0
19940131,1995-01-31,1995,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.01973977703945329,0.39198616381789525,0.29947961184038907,0.29947961184038907,0.0007486990296009727,0.01899107800985232,1.1602432416424668,1.1457522024245947,0.0
19940228,1995-02-28,1995,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.017630679018303636,0.3501043714970402,0.299472721323498,0.299472721323498,0.000748681803308745,0.016881997214994893,1.1806991178190211,1.165094787915001,0.0
19940331,1995-03-31,1995,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.011254995306037987,0.22349808840213925,0.3249540703716419,0.3249540703716419,0.0008123851759291048,0.010442610130108882,1.1939878808479174,1.1772614185498194,0.0
19940429,1995-04-30,1995,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.013958032769289539,0.277174139745492,0.2638382175143884,0.2638382175143884,0.000659595543785971,0.013298437225503567,1.2106536028149273,1.1929171556224114,0.0
19940531,1995-05-31,1995,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.013606875483967072,0.2702009709556347,0.2980611549987169,0.2980611549987169,0.0007451528874967922,0.01286172259647028,1.2271268156426463,1.2082601251585972,0.0
19940630,1995-06-30,1995,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0073400080728106614,0.14575552708132922,0.26286983435806405,0.26286983435806405,0.0006571745858951601,0.006682833486915501,1.236133936375826,1.2163347263839117,0.0
19940729,1995-07-31,1995,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.00916152998675243,0.1819267252630104,0.28176513044233903,0.28176513044233903,0.0007044128261058475,0.008457117160646583,1.2474588145015755,1.2266214116715035,0.0
19940831,1995-08-31,1995,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0071819632734162284,0.14261712412459,1.0927016059279717,1.0927016059279717,0.0027317540148199294,0.004450209258596299,1.2564180178924251,1.2320801336345164,0.0
19940930,1995-09-30,1995,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.00047451632799029456,-0.009422793109877016,0.2911810987452948,0.2911810987452948,0.000727952746863237,-0.0012024690748535316,1.2558218270281538,1.2305985953760794,-0.0012024690748535516
19941031,1995-10-31,1995,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.008326895692362894,0.16535282503127446,0.2814729566254845,0.2814729566254845,0.0007036823915637112,0.007623213300799183,1.2662789243900099,1.2399797109562951,0.0
19941130,1995-11-30,1995,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.003070903094417994,-0.06098100910823418,0.29210475212121945,0.29210475212121945,0.0007302618803030486,-0.0038011649747210427,1.2623903045227043,1.2352663435096434,-0.0038011649747210496
19941230,1995-12-31,1995,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.02348585867236585,0.46637465187929544,0.2823909733636534,0.2823909733636534,0.0007059774334091334,0.022779881238956714,1.2920386248040894,1.2634055641132735,0.0
19950131,1996-01-31,1996,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.00179166680683981,0.03557834503648713,0.2871534643452574,0.2871534643452574,0.0007178836608631435,0.0010737831459766665,1.2943535275213058,1.2647621877145514,0.0
19950228,1996-02-29,1996,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0035454505483887315,0.0704044203078518,0.2913571939732301,0.2913571939732301,0.0007283929849330753,0.0028170575634556562,1.2989425939452652,1.2683250956014254,0.0
19950331,1996-03-31,1996,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.009358513420706226,0.18583835914098668,0.3020151406567877,0.3020151406567877,0.0007550378516419693,0.008603475569064257,1.3110987656434288,1.2792370995750633,0.0
19950428,1996-04-30,1996,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0042900108233345415,0.0851896595394743,0.29192787793621094,0.29192787793621094,0.0007298196948405274,0.003560191128494014,1.3167233935384997,1.2837914281482108,0.0
19950531,1996-05-31,1996,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.003280323867446651,-0.065139619678111,0.30808844037521094,0.30808844037521094,0.0007702211009380273,-0.0040505449683846785,1.3124041143638498,1.2785913732384697,-0.0040505449683846395
19950630,1996-06-30,1996,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.001825355155702406,-0.03624731746761514,0.2964406582725971,0.2964406582725971,0.0007411016456814927,-0.0025664568013838984,1.3100085107473307,1.275309923712431,-0.0066066062210851095
19950731,1996-07-31,1996,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.002317764900051865,0.046025432302869665,0.3159059885878205,0.3159059885878205,0.0007897649714695513,0.0015279999285823138,1.31304480249231,1.2772585971847839,-0.005088701186336864
19950831,1996-08-31,1996,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.007217186280348282,-0.1433165713036453,1.1566246244861038,1.1566246244861038,0.0028915615612152596,-0.010108747841563542,1.3035683135582798,1.2643471120973737,-0.01514600863076665
19950929,1996-09-30,1996,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.011769601604932796,0.23371697530127358,0.2942003183320659,0.2942003183320659,0.0007355007958301647,0.011034100809102632,1.318910793273675,1.278298045589954,-0.004279030407751461
19951031,1996-10-31,1996,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.008679200569258316,0.1723487823266663,0.31558874668597503,0.31558874668597503,0.0007889718667149376,0.007890228702543379,1.330357884581457,1.2883841095196729,0.0
19951130,1996-11-30,1996,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.00023636091107141386,0.0046935791940410174,0.27321137419184044,0.27321137419184044,0.0006830284354796011,-0.0004466675244081872,1.3306723291831077,1.2878086301789868,-0.00044666752440825075
19951229,1996-12-31,1996,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.008853171742050536,0.17580344610029572,0.31348212251825935,0.31348212251825935,0.0007837053062956485,0.008069466435754888,1.3424529998457602,1.2982005586958916,0.0
19960131,1997-01-31,1997,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.010221574153073886,0.2029767424644911,0.31423987877787607,0.31423987877787607,0.0007855996969446902,0.009435974456129195,1.3561749827307,1.3104503460066788,0.0
19960229,1997-02-28,1997,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.0034352221949695543,-0.06821554100519356,0.3120647877304973,0.3120647877304973,0.0007801619693262432,-0.004215384164295797,1.351516220329761,1.3049262943700262,-0.004215384164295899
19960329,1997-03-31,1997,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.012593862523523187,0.25008488436212545,0.3375456432732473,0.3375456432732473,0.0008438641081831183,0.011749998415340069,1.3685370298069057,1.3202591762610094,0.0
19960430,1997-04-30,1997,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.003935672569088178,-0.0781533240885543,0.2906372219732262,0.2906372219732262,0.0007265930549330656,-0.004662265624021243,1.3631509161589133,1.314103777288729,-0.004662265624021389
19960531,1997-05-31,1997,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.01908561662245443,0.3789960559829186,0.3358548206913152,0.3358548206913152,0.0008396370517282881,0.018245979570726142,1.3891674919432697,1.338080887962953,0.0
19960628,1997-06-30,1997,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.01411083824939015,0.280208501979436,0.31550691498287675,0.31550691498287675,0.0007887672874571918,0.013322070961932959,1.4087698097233923,1.355906896505202,0.0
19960731,1997-07-31,1997,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.006420133881565724,0.12748896030600457,0.31431899251664513,0.31431899251664513,0.0007857974812916129,0.005634336400274111,1.4178143005101242,1.363546532087564,0.0
19960830,1997-08-31,1997,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.01433043678201492,0.28456921923635214,1.1284525478208156,1.1284525478208156,0.002821131369552039,0.01150930541246288,1.4381321987122213,1.3792400055694642,0.0
19960930,1997-09-30,1997,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.015278194105728135,0.3033894803168161,0.3582328932182909,0.3582328932182909,0.0008955822330457273,0.014382611872682407,1.4601042615938442,1.3990770792488463,0.0
19961031,1997-10-31,1997,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.019171897909927047,0.38070940212751087,0.29318600671882744,0.29318600671882744,0.0007329650167970686,0.018438932893129978,1.488097231434971,1.4248745676254322,0.0
19961129,1997-11-30,1997,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.01900676019559565,0.377430150339963,0.2839703912971512,0.2839703912971512,0.000709925978242878,0.01829683421735277,1.5163811386605852,1.450945261369797,0.0
19961231,1997-12-31,1997,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.006627020044748343,-0.1315972394061624,0.29674226927197284,0.29674226927197284,0.0007418556731799321,-0.007368875717928275,1.5063320504592033,1.440253426065246,-0.007368875717928325
19970131,1998-01-31,1998,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0033802060208701044,0.06712304745827671,0.26584138594904894,0.26584138594904894,0.0006646034648726223,0.002715602555997482,1.5114237631255951,1.444164581950353,-0.004673284099665165
19970228,1998-02-28,1998,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.018492792604737778,0.3672239467002546,0.3067208641768943,0.3067208641768943,0.0007668021604422358,0.017725990444295542,1.5393742093149492,1.4697638295299948,0.0
19970331,1998-03-31,1998,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.006887875166787757,0.13677721678868854,0.3178600057491003,0.3178600057491003,0.0007946500143727508,0.006093225152415007,1.549977226703683,1.478719431464197,0.0
19970430,1998-04-30,1998,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.012187987523404744,0.24202514873451247,0.29415039852125235,0.29415039852125235,0.000735375996303131,0.011452611527101614,1.5688683298043091,1.4956546306703329,0.0
19970530,1998-05-31,1998,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.0032764257370651974,-0.06506221185474836,0.3034166857236035,0.3034166857236035,0.0007585417143090087,-0.004034967451374206,1.5637280492304717,1.489619712917081,-0.004034967451374216
19970630,1998-06-30,1998,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.017363161509166853,0.3447920945675156,0.28510797590284087,0.28510797590284087,0.0007127699397571021,0.016650391569409752,1.590879311905675,1.5144224644266622,0.0
19970731,1998-07-31,1998,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.018888242530291297,0.3750766645394672,0.2975504216975229,0.2975504216975229,0.0007438760542438072,0.018144366476047488,1.6209282261853721,1.5419007006207786,0.0
19970829,1998-08-31,1998,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.002426755676425957,-0.04818973619733745,1.0587228922672254,1.0587228922672254,0.0026468072306680634,-0.00507356290709402,1.6169946294113977,1.5340777704196866,-0.0050735629070940425
19970930,1998-09-30,1998,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.001085210265310374,-0.021549757526875962,0.32485532621177005,0.32485532621177005,0.0008121383155294251,-0.001897348580839799,1.6152398502406087,1.531167090139083,-0.006961285170552278
19971031,1998-10-31,1998,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.008765219276491949,0.17405691423705702,0.3267861018024919,0.3267861018024919,0.0008169652545062298,0.007948254021985719,1.6293977817120957,1.5433371951216133,0.0
19971128,1998-11-30,1998,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.023890083445285346,0.4744016178242594,0.32210147492810215,0.32210147492810215,0.0008052536873202554,0.02308482975796509,1.6683242306827604,1.578964871530131,0.0
19971231,1998-12-31,1998,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.003237088616443561,0.06428106792504241,0.3176672851003059,0.3176672851003059,0.0007941682127507647,0.0024429204036927965,1.6737247440584404,1.5828221570315062,0.0
19980130,1999-01-31,1999,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.01855431285032813,0.368445596013613,0.27473854687001326,0.27473854687001326,0.0006868463671750332,0.017867466483153096,1.7047795565850359,1.6111031788710586,0.0
19980227,1999-02-28,1999,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.017043042960738726,0.3384352830637941,0.32602602231433986,0.32602602231433986,0.0008150650557858497,0.016227977904952878,1.7338341878065036,1.6372481256603773,0.0
19980331,1999-03-31,1999,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.005030646145582074,0.09989695831876597,0.3112886877953555,0.3112886877953555,0.0007782217194883888,0.004252424426093685,1.7425564940804708,1.6442103995815116,0.0
19980430,1999-04-30,1999,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.00889224949182344,0.17657943952684266,0.3090326028679439,0.3090326028679439,0.0007725815071698597,0.00811966798465358,1.7580517411794316,1.6575608421230281,0.0
19980529,1999-05-31,1999,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.015067932964023699,0.2992141819752004,0.31353704956808337,0.31353704956808337,0.0007838426239202084,0.01428409034010349,1.7845419469628085,1.6812375909361317,0.0
19980630,1999-06-30,1999,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.012745776424503568,0.25310154190374257,0.31109154260521243,0.31109154260521243,0.0007777288565130311,0.011968047567990537,1.8072873196389447,1.7013587223975493,0.0
19980731,1999-07-31,1999,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.01253665253629591,0.24894882677745905,0.2910557942515245,0.2910557942515245,0.0007276394856288112,0.011809013050667097,1.829944652798512,1.7214500897542084,0.0
19980831,1999-08-31,1999,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.007647795908899807,0.15186747925268645,1.0984753225168395,1.0984753225168395,0.002746188306292099,0.004901607602607707,1.8439396960276975,1.7298879626016572,0.0
19980930,1999-09-30,1999,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.006972941650815275,-0.13846643975593773,0.33730412505654933,0.33730412505654933,0.0008432603126413734,-0.007816201963456648,1.8310820121196743,1.71636680891181,-0.00781620196345667
19981030,1999-10-31,1999,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.004809954948122517,0.09551454327387224,0.3909215684239923,0.3909215684239923,0.0009773039210599808,0.0038326510270625365,1.8398894341042873,1.722945043924802,-0.004013507710877162
19981130,1999-11-30,1999,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.011972520216707076,0.23774646803757304,0.34435415303000405,0.34435415303000405,0.0008608853825750101,0.011111634834132066,1.8619175475506067,1.742089780092172,0.0
19981231,1999-12-31,1999,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.019523927823358565,0.38769989928659054,0.32794295109692684,0.32794295109692684,0.0008198573777423171,0.01870407044561625,1.8982694913620295,1.7746739500616042,0.0
19990129,2000-01-31,2000,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0002537289641086856,0.005038468423005586,0.34725219195237633,0.34725219195237633,0.0008681304798809408,-0.0006144015157722552,1.8987511373136718,1.7735835876966848,-0.0006144015157723004
19990226,2000-02-29,2000,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.011041730176424397,0.21926313783171109,0.3478936988074568,0.3478936988074568,0.000869734247018642,0.010171995929405755,1.9197166350440682,1.7916244727311963,0.0
19990331,2000-03-31,2000,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.01444757452226286,0.2868953029274858,0.3813758431179291,0.3813758431179291,0.0009534396077948228,0.013494134914468036,1.9474518841904949,1.8158008950822935,0.0
19990430,2000-04-30,2000,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.010688388022473636,0.2122465826211085,0.3090887618265913,0.3090887618265913,0.0007727219045664782,0.009915666117907158,1.9682670055838205,1.8338057704945265,0.0
19990528,2000-05-31,2000,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.007223775033050186,0.143447408642426,0.3449865402717659,0.3449865402717659,0.0008624663506794148,0.006361308682370771,1.9824853236371334,1.845471175064155,0.0
19990630,2000-06-30,2000,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.012058864298166626,0.2394610611250263,0.34736106118849075,0.34736106118849075,0.0008684026529712269,0.0111904616451954,2.0063918451279807,1.8661228494660242,0.0
19990730,2000-07-31,2000,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.004476380575630134,0.08889053032986007,0.313611922186768,0.313611922186768,0.0007840298054669199,0.003692350770163214,2.0153732186106144,1.8730132296064692,0.0
19990831,2000-08-31,2000,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.00019104388552480898,0.0037936882295104835,1.0998618079837978,1.0998618079837978,0.0027496545199594945,-0.0025586106344346856,2.0157582433410806,1.8682209180387614,-0.0025586106344345216
19990930,2000-09-30,2000,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.0050268269997193514,-0.0998211189446536,0.32650373377106023,0.32650373377106023,0.0008162593344276506,-0.005843086334147002,2.0056253753785467,1.8573047419234017,-0.008386746785749022
19991029,2000-10-31,2000,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.015569997621773897,0.30918402098537273,0.36125092687166116,0.36125092687166116,0.0009031273171791529,0.014666870304594744,2.03685295770336,1.8845455896893009,0.0
19991130,2000-11-30,2000,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.02451074957626865,-0.4867266068659077,0.3392152399752062,0.3392152399752062,0.0008480380999380155,-0.025358787676206664,1.9869281649334107,1.8367557982142382,-0.025358787676206695
19991231,2000-12-31,2000,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.011017562922370935,-0.21878323224881116,0.33369911395900576,0.33369911395900576,0.0008342477848975144,-0.01185181070726845,1.965037058854026,1.8149869161783252,-0.036910050832170915
20000131,2001-01-31,2001,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.000389393037520024,0.007732442098499805,0.42551626458125447,0.42551626458125447,0.0010637906614531362,-0.0006743976239331122,1.9658022306032126,1.8137628933145848,-0.03755955640552355
20000229,2001-02-28,2001,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.027474838800819527,0.5455865403911672,0.41052155895757325,0.41052155895757325,0.0010263038973939331,0.026448534903425594,2.0198123300033273,1.8617342645049537,-0.012104416740646773
20000331,2001-03-31,2001,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.022011891951984976,0.43710509330411174,0.4066954788931032,0.4066954788931032,0.001016738697232758,0.02099515325475222,2.0642722207746473,1.9008216607078587,0.0
20000428,2001-04-30,2001,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.02856858999404457,0.5673059009263253,0.4722111343226767,0.4722111343226767,0.0011805278358066917,0.02738806215823788,2.1232455674860544,1.9528814825030505,0.0
20000531,2001-05-31,2001,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.008812132794221427,0.17498850783151476,0.41113656290246225,0.41113656290246225,0.0010278414072561557,0.007784291386965271,2.1419558893814834,1.968083281007063,0.0
20000630,2001-06-30,2001,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.014463905554634606,0.2872195993325463,0.4130591301341556,0.4130591301341556,0.001032647825335389,0.013431257729299217,2.1729369370676905,1.9945171147869936,0.0
20000731,2001-07-31,2001,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.007086732777089813,0.14072606745972205,0.37447260832567364,0.37447260832567364,0.0009361815208141841,0.006150551256275629,2.1883359604821573,2.0067844945330098,0.0
20000831,2001-08-31,2001,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.001265124901241233,0.025122444686020554,1.1018844370728544,1.1018844370728544,0.0027547110926821362,-0.0014895861914409033,2.191104478798045,2.0037952160607557,-0.0014895861914409059
20000929,2001-09-30,2001,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.011878902266256089,0.23588743279171243,0.31599687386487146,0.31599687386487146,0.0007899921846621787,0.01108891008159391,2.2171323947568427,2.0260151210335815,0.0
20001031,2001-10-31,2001,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.015361714236210345,0.30504799629112817,0.33995001032906114,0.33995001032906114,0.0008498750258226529,0.014511839210387692,2.251191349028942,2.055416326707835,0.0
20001130,2001-11-30,2001,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.027606736547639066,0.548205723560697,0.361162928546203,0.361162928546203,0.0009029073213655075,0.026703829226273557,2.3133393955199084,2.1103038132851357,0.0
20001229,2001-12-31,2001,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.015389869830790697,0.305607101061537,0.3502892426282669,0.3502892426282669,0.0008757231065706672,0.01451414672422003,2.3489413876914,2.140933072463837,0.0
20010131,2002-01-31,2002,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.037103289342181704,-0.736785224331491,0.39505455999342964,0.39505455999342964,0.0009876363999835741,-0.03809092574216528,2.26178793573606,2.0593829497816714,-0.03809092574216533
20010228,2002-02-28,2002,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.02868546465870608,0.5696267605468066,0.3895853432662335,0.3895853432662335,0.0009739633581655838,0.027711501300540495,2.3266683736321045,2.116451543072857,-0.011434981179867632
20010330,2002-03-31,2002,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.020546000235951125,0.40799588557638083,0.45483255859523275,0.45483255859523275,0.0011370813964880818,0.019408918839463045,2.37447210258573,2.1575295793000144,0.0
20010430,2002-04-30,2002,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.009177186571089417,-0.1822376286952265,0.3787224447165656,0.3787224447165656,0.0009468061117914139,-0.010123992682880832,2.3526811290924536,2.1356867656260823,-0.010123992682880778
20010531,2002-05-31,2002,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.017397415768951006,0.34547230467629125,0.3377296667260563,0.3377296667260563,0.0008443241668151408,0.016553091602135864,2.39361170086704,2.17103898429096,0.0
20010629,2002-06-30,2002,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.00045829303850815134,-0.00910063622857579,0.3280968884239691,0.3280968884239691,0.0008202422210599228,-0.001278535259568074,2.392514725287641,2.1682632343996473,-0.0012785352595680033
20010731,2002-07-31,2002,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.022793614681111043,0.4526282926364519,0.36502246013167305,0.36502246013167305,0.0009125561503291826,0.02188105853078186,2.4470487840547315,2.215707129141688,0.0
20010831,2002-08-31,2002,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.017882261889412922,0.35510022349330733,1.0965503415793985,1.0965503415793985,0.002741375853948496,0.015140886035464426,2.490807551267368,2.2492548982719884,0.0
20010928,2002-09-30,2002,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.02398110620585519,0.476209118621486,0.3340148118613932,0.3340148118613932,0.0008350370296534831,0.023146069176201704,2.550539871692657,2.3013163077423027,0.0
20011031,2002-10-31,2002,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.035230767333660755,-0.6996012826224395,0.3150441369027608,0.3150441369027608,0.000787610342256902,-0.03601837767591766,2.460682394897828,2.218426627818292,-0.036018377675917645
20011130,2002-11-30,2002,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.015913333853413595,-0.31600188179865085,0.3653767866278572,0.3653767866278572,0.0009134419665696431,-0.01682677581998324,2.4215247344406015,2.1810976602789123,-0.052239080329348764
20011231,2002-12-31,2002,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.015847987658210695,-0.3147042580044973,0.3497816410291069,0.3497816410291069,0.0008744541025727673,-0.01672244176078346,2.383148440335135,2.144624381680317,-0.0680879571116878
20020131,2003-01-31,2003,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.029591653286845078,0.5876215637976059,0.34686256630200357,0.34686256630200357,0.000867156415755009,0.02872449687109007,2.4536697427126177,2.2062276380215566,-0.041319252551611396
20020228,2003-02-28,2003,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.030736588267256438,0.610357315569035,0.3120107242688447,0.3120107242688447,0.0007800268106721118,0.029956561456584326,2.5290871793382004,2.2723186318471646,-0.012600473823429326
